date,dma,hour,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-07-25,New_York,15,40,6,9,4,21,2,273.94
2023-07-25,New_York,16,51,9,13,5,24,0,0.0
2023-07-25,New_York,17,81,18,24,11,28,2,270.83000000000004
2023-07-25,New_York,18,106,37,22,14,33,4,493.4599999999999
2023-07-25,New_York,19,222,103,55,22,39,3,314.90999999999997
2023-07-25,New_York,20,191,72,43,27,49,0,0.0
2023-07-25,New_York,21,201,87,45,23,44,3,390.14
2023-07-25,New_York,22,129,50,23,12,36,2,247.43
2023-07-25,New_York,23,63,21,12,4,26,0,0.0
2023-07-25,Philadelphia,0,33,14,5,0,10,3,480.89
2023-07-25,Philadelphia,1,11,0,0,0,11,1,152.4
2023-07-25,Philadelphia,2,16,0,0,0,16,1,103.64
2023-07-25,Philadelphia,3,11,1,0,0,10,0,0.0
2023-07-25,Philadelphia,4,18,3,1,1,13,1,179.59
2023-07-25,Philadelphia,5,12,1,0,0,11,0,0.0
2023-07-25,Philadelphia,6,22,4,0,0,18,0,0.0
2023-07-25,Philadelphia,7,26,6,4,1,15,2,283.57
2023-07-25,Philadelphia,8,20,4,1,0,15,0,0.0
2023-07-25,Philadelphia,9,48,9,13,5,21,1,100.39
2023-07-25,Philadelphia,10,38,4,9,1,24,3,435.25
2023-07-25,Philadelphia,11,39,8,8,2,21,1,90.45
2023-07-25,Philadelphia,12,41,7,6,1,23,3,393.34000000000003
2023-07-25,Philadelphia,13,27,2,4,2,19,2,254.44
2023-07-25,Philadelphia,14,27,5,5,0,15,0,0.0
2023-07-25,Philadelphia,15,11,1,2,0,8,0,0.0
2023-07-25,Philadelphia,16,19,1,2,0,16,0,0.0
2023-07-25,Philadelphia,17,20,1,4,0,15,0,0.0
2023-07-25,Philadelphia,18,49,16,8,3,22,1,161.67
2023-07-25,Philadelphia,19,63,23,11,3,24,2,262.23
2023-07-25,Philadelphia,20,56,18,9,5,24,0,0.0
2023-07-25,Philadelphia,21,56,18,10,1,24,2,216.65
2023-07-25,Philadelphia,22,44,14,5,2,20,0,0.0
2023-07-25,Philadelphia,23,18,1,0,0,17,1,150.62
2023-07-25,Phoenix,0,10,0,0,0,10,1,143.9
2023-07-25,Phoenix,1,9,0,0,0,9,0,0.0
2023-07-25,Phoenix,2,9,0,0,0,9,0,0.0
2023-07-25,Phoenix,3,14,2,0,0,12,0,0.0
2023-07-25,Phoenix,4,10,0,0,0,10,0,0.0
2023-07-25,Phoenix,5,15,1,0,0,14,1,154.57
2023-07-25,Phoenix,6,7,0,0,0,7,0,0.0
2023-07-25,Phoenix,7,16,2,1,0,13,0,0.0
2023-07-25,Phoenix,8,30,8,4,1,17,0,0.0
2023-07-25,Phoenix,9,33,5,7,3,18,1,179.71
2023-07-25,Phoenix,10,31,3,7,1,20,1,171.93
2023-07-25,Phoenix,11,21,0,4,0,17,0,0.0
2023-07-25,Phoenix,12,33,9,6,0,14,1,108.32
2023-07-25,Phoenix,13,14,0,1,0,13,0,0.0
2023-07-25,Phoenix,14,16,1,3,0,12,0,0.0
2023-07-25,Phoenix,15,11,0,1,0,10,0,0.0
2023-07-25,Phoenix,16,8,0,0,0,8,1,140.45
2023-07-25,Phoenix,17,18,1,4,1,12,1,135.64
2023-07-25,Phoenix,18,28,5,1,0,22,0,0.0
2023-07-25,Phoenix,19,55,21,8,2,21,1,113.39
2023-07-25,Phoenix,20,51,16,9,1,25,0,0.0
2023-07-25,Phoenix,21,38,11,4,0,21,1,120.55
2023-07-25,Phoenix,22,36,10,3,0,21,1,145.64
2023-07-25,Phoenix,23,17,2,1,0,14,0,0.0
2023-07-26,Atlanta,0,4,0,0,0,4,0,0.0
2023-07-26,Atlanta,1,11,1,1,0,9,0,0.0
2023-07-26,Atlanta,2,11,1,0,0,10,0,0.0
2023-07-26,Atlanta,3,8,0,0,0,8,0,0.0
2023-07-26,Atlanta,4,10,0,0,0,10,0,0.0
2023-07-26,Atlanta,5,11,1,0,0,10,0,0.0
2023-07-26,Atlanta,6,13,1,1,0,11,0,0.0
2023-07-26,Atlanta,7,21,3,1,0,17,1,122.37
2023-07-26,Atlanta,8,29,7,2,0,20,1,143.23
2023-07-26,Atlanta,9,25,1,2,0,22,1,149.65
2023-07-26,Atlanta,10,30,3,6,2,18,1,122.15
2023-07-26,Atlanta,11,31,3,7,2,19,0,0.0
2023-07-26,Atlanta,12,18,0,2,0,16,0,0.0
2023-07-26,Atlanta,13,15,1,1,0,13,0,0.0
2023-07-26,Atlanta,14,12,0,1,0,11,0,0.0
2023-07-26,Atlanta,15,11,0,1,0,10,0,0.0
2023-07-26,Atlanta,16,13,0,1,0,12,1,114.2
2023-07-26,Atlanta,17,19,1,1,0,17,0,0.0
2023-07-26,Atlanta,18,29,7,2,0,20,0,0.0
2023-07-26,Atlanta,19,50,14,8,3,25,0,0.0
2023-07-26,Atlanta,20,32,7,4,1,20,1,100.63
2023-07-26,Atlanta,21,54,17,10,2,25,1,161.8
2023-07-26,Atlanta,22,23,6,1,0,16,0,0.0
2023-07-26,Atlanta,23,18,1,1,0,16,0,0.0
2023-07-26,Chicago,0,10,0,0,0,10,0,0.0
2023-07-26,Chicago,1,16,2,0,0,14,0,0.0
2023-07-26,Chicago,2,10,0,0,0,10,0,0.0
2023-07-26,Chicago,3,11,1,0,0,10,0,0.0
2023-07-26,Chicago,4,9,1,0,0,8,0,0.0
2023-07-26,Chicago,5,14,1,0,0,13,0,0.0
2023-07-26,Chicago,6,18,2,2,0,14,1,157.71
2023-07-26,Chicago,7,27,7,2,1,16,2,342.13
2023-07-26,Chicago,8,42,10,7,3,22,2,353.23
2023-07-26,Chicago,9,39,7,9,4,19,1,173.83
2023-07-26,Chicago,10,51,8,13,5,25,1,99.87
2023-07-26,Chicago,11,46,9,11,4,22,2,265.06
2023-07-26,Chicago,12,39,5,10,2,22,2,271.59
2023-07-26,Chicago,13,38,4,7,4,23,1,148.89
2023-07-26,Chicago,14,16,0,1,0,15,0,0.0
2023-07-26,Chicago,15,25,3,6,1,15,4,489.44
2023-07-26,Chicago,16,32,5,6,1,18,2,334.61
2023-07-26,Chicago,17,53,15,10,3,22,0,0.0
2023-07-26,Chicago,18,47,14,7,3,23,0,0.0
2023-07-26,Chicago,19,67,23,12,6,26,2,324.81
2023-07-26,Chicago,20,102,39,19,9,31,3,392.05
2023-07-26,Chicago,21,78,27,15,8,28,0,0.0
2023-07-26,Chicago,22,60,20,10,4,24,2,278.73
2023-07-26,Chicago,23,47,13,7,3,24,3,394.07
2023-07-26,Dallas,0,11,0,0,0,11,1,93.52
2023-07-26,Dallas,1,9,0,0,0,9,0,0.0
2023-07-26,Dallas,2,9,0,0,0,9,1,117.4
2023-07-26,Dallas,3,15,1,0,0,14,0,0.0
2023-07-26,Dallas,4,12,1,0,0,11,0,0.0
2023-07-26,Dallas,5,10,0,0,0,10,0,0.0
2023-07-26,Dallas,6,16,2,0,0,14,0,0.0
2023-07-26,Dallas,7,15,1,0,0,14,0,0.0
2023-07-26,Dallas,8,25,5,3,1,16,0,0.0
2023-07-26,Dallas,9,35,4,7,0,24,0,0.0
2023-07-26,Dallas,10,40,6,7,3,22,3,383.28
2023-07-26,Dallas,11,29,2,5,1,21,1,105.58
2023-07-26,Dallas,12,25,1,3,0,21,1,122.95
2023-07-26,Dallas,13,17,0,3,0,14,0,0.0
2023-07-26,Dallas,14,15,0,2,0,13,1,109.28
2023-07-26,Dallas,15,10,0,1,0,9,1,156.06
2023-07-26,Dallas,16,11,0,1,0,10,1,136.08
2023-07-26,Dallas,17,29,7,5,0,13,1,131.53
2023-07-26,Dallas,18,33,8,4,0,21,0,0.0
2023-07-26,Dallas,19,41,12,5,3,21,2,320.87
2023-07-26,Dallas,20,49,14,9,2,24,2,303.87
2023-07-26,Dallas,21,41,11,6,2,22,0,0.0
2023-07-26,Dallas,22,31,6,4,1,20,0,0.0
2023-07-26,Dallas,23,13,2,1,0,10,0,0.0
2023-07-26,Houston,0,9,1,1,0,7,1,138.54
2023-07-26,Houston,1,11,2,1,0,8,0,0.0
2023-07-26,Houston,2,13,0,0,0,13,0,0.0
2023-07-26,Houston,3,14,1,1,0,12,1,121.0
2023-07-26,Houston,4,11,0,0,0,11,0,0.0
2023-07-26,Houston,5,4,0,0,0,4,0,0.0
2023-07-26,Houston,6,14,2,0,0,12,0,0.0
2023-07-26,Houston,7,20,3,1,0,16,0,0.0
2023-07-26,Houston,8,30,6,3,0,21,1,167.01
2023-07-26,Houston,9,31,3,6,2,20,0,0.0
2023-07-26,Houston,10,45,7,11,3,22,2,257.82
2023-07-26,Houston,11,29,4,7,1,17,1,98.66
2023-07-26,Houston,12,30,5,6,2,17,0,0.0
2023-07-26,Houston,13,30,2,6,1,21,1,127.52
2023-07-26,Houston,14,16,1,3,0,12,0,0.0
2023-07-26,Houston,15,13,1,2,0,10,0,0.0
2023-07-26,Houston,16,16,1,1,0,13,0,0.0
2023-07-26,Houston,17,31,5,6,0,18,0,0.0
2023-07-26,Houston,18,35,10,3,1,21,1,153.23
2023-07-26,Houston,19,42,13,5,0,24,1,125.42
2023-07-26,Houston,20,57,18,9,4,26,0,0.0
2023-07-26,Houston,21,58,17,8,6,27,1,174.07
2023-07-26,Houston,22,35,8,4,0,21,0,0.0
2023-07-26,Houston,23,17,2,0,0,15,0,0.0
2023-07-26,Los_Angeles,0,26,4,3,0,19,0,0.0
2023-07-26,Los_Angeles,1,26,6,2,1,17,1,140.4
2023-07-26,Los_Angeles,2,24,4,3,1,16,2,283.09
2023-07-26,Los_Angeles,3,30,8,2,0,20,1,131.18
2023-07-26,Los_Angeles,4,28,7,1,0,20,0,0.0
2023-07-26,Los_Angeles,5,19,1,1,0,17,0,0.0
2023-07-26,Los_Angeles,6,36,10,3,0,23,0,0.0
2023-07-26,Los_Angeles,7,62,20,10,4,26,0,0.0
2023-07-26,Los_Angeles,8,70,23,14,6,27,3,377.43
2023-07-26,Los_Angeles,9,88,20,26,13,29,1,151.52
2023-07-26,Los_Angeles,10,110,29,31,15,31,2,246.33
2023-07-26,Los_Angeles,11,94,21,28,14,31,2,260.59000000000003
2023-07-26,Los_Angeles,12,75,18,22,11,24,2,283.98
2023-07-26,Los_Angeles,13,49,8,12,6,23,1,92.94
2023-07-26,Los_Angeles,14,27,3,6,1,17,1,164.44
2023-07-26,Los_Angeles,15,26,3,5,1,17,1,93.79
2023-07-26,Los_Angeles,16,46,10,10,2,22,4,449.71
2023-07-26,Los_Angeles,17,62,17,14,3,24,2,293.03
2023-07-26,Los_Angeles,18,84,28,15,9,32,0,0.0
2023-07-26,Los_Angeles,19,131,48,29,17,37,1,93.83
2023-07-26,Los_Angeles,20,118,43,24,14,37,1,92.24
2023-07-26,Los_Angeles,21,107,37,21,12,37,4,574.27
2023-07-26,Los_Angeles,22,93,33,17,10,31,2,267.51
2023-07-26,Los_Angeles,23,75,24,14,8,29,2,300.58
2023-07-26,New_York,0,46,13,8,3,22,3,417.43999999999994
2023-07-26,New_York,1,27,7,3,0,17,0,0.0
2023-07-26,New_York,2,35,9,6,0,20,1,148.81
2023-07-26,New_York,3,41,12,7,1,21,0,0.0
2023-07-26,New_York,4,32,7,5,0,20,1,158.81
2023-07-26,New_York,5,42,13,5,1,23,0,0.0
2023-07-26,New_York,6,40,12,5,0,23,1,137.54
2023-07-26,New_York,7,63,20,11,5,25,3,357.61
2023-07-26,New_York,8,99,35,19,11,34,1,111.37
2023-07-26,New_York,9,110,28,32,19,31,2,340.18
2023-07-26,New_York,10,143,40,42,21,37,4,573.43
2023-07-26,New_York,11,125,32,38,21,34,5,704.65
2023-07-26,New_York,12,91,21,27,12,31,2,280.0
2023-07-26,New_York,13,61,11,19,6,25,2,346.41999999999996
2023-07-26,New_York,14,51,10,12,5,24,0,0.0
2023-07-26,New_York,15,32,5,7,1,19,1,155.26
2023-07-26,New_York,16,55,11,13,5,24,1,147.81
2023-07-26,New_York,17,96,31,26,11,24,6,803.22
2023-07-26,New_York,18,117,43,24,14,36,3,437.36
2023-07-26,New_York,19,169,63,38,24,44,4,510.52
2023-07-26,New_York,20,179,67,40,23,49,5,649.27
2023-07-26,New_York,21,152,55,34,21,42,3,467.05
2023-07-26,New_York,22,125,46,28,15,34,3,372.72
2023-07-26,New_York,23,71,24,14,6,26,3,449.28
2023-07-26,Philadelphia,0,10,1,0,0,9,0,0.0
2023-07-26,Philadelphia,1,11,2,0,0,9,0,0.0
2023-07-26,Philadelphia,2,16,1,1,0,14,0,0.0
2023-07-26,Philadelphia,3,13,1,0,0,12,0,0.0
2023-07-26,Philadelphia,4,15,2,0,0,13,1,152.71
2023-07-26,Philadelphia,5,14,1,0,0,13,0,0.0
2023-07-26,Philadelphia,6,21,3,1,0,17,0,0.0
2023-07-26,Philadelphia,7,20,3,2,0,15,0,0.0
2023-07-26,Philadelphia,8,21,5,1,0,15,0,0.0
2023-07-26,Philadelphia,9,34,4,7,2,21,0,0.0
2023-07-26,Philadelphia,10,48,9,10,6,23,1,160.9
2023-07-26,Philadelphia,11,45,8,11,4,22,2,225.35000000000002
2023-07-26,Philadelphia,12,34,5,7,1,21,2,275.1
2023-07-26,Philadelphia,13,27,2,4,2,19,1,101.69
2023-07-26,Philadelphia,14,19,0,1,0,18,0,0.0
2023-07-26,Philadelphia,15,19,2,4,1,12,2,305.81
2023-07-26,Philadelphia,16,13,1,1,0,9,0,0.0
2023-07-26,Philadelphia,17,44,14,7,0,19,4,563.22
2023-07-26,Philadelphia,18,45,14,7,0,24,0,0.0
2023-07-26,Philadelphia,19,57,17,10,5,25,1,107.14
2023-07-26,Philadelphia,20,75,27,12,6,26,6,746.31
2023-07-26,Philadelphia,21,48,14,9,1,24,1,163.92
2023-07-26,Philadelphia,22,41,11,5,1,22,2,283.82
2023-07-26,Philadelphia,23,22,5,2,0,15,0,0.0
2023-07-26,Phoenix,0,4,0,0,0,4,1,145.91
2023-07-26,Phoenix,1,6,0,0,0,6,0,0.0
2023-07-26,Phoenix,2,14,1,0,0,13,0,0.0
2023-07-26,Phoenix,3,10,0,0,0,10,0,0.0
2023-07-26,Phoenix,4,8,0,0,0,8,0,0.0
2023-07-26,Phoenix,5,10,0,0,0,10,0,0.0
2023-07-26,Phoenix,6,13,3,0,0,10,0,0.0
2023-07-26,Phoenix,7,18,4,1,0,13,0,0.0
2023-07-26,Phoenix,8,18,3,1,0,14,1,110.98
2023-07-26,Phoenix,9,39,4,9,4,22,1,162.22
2023-07-26,Phoenix,10,28,1,5,0,20,1,137.47
2023-07-26,Phoenix,11,33,4,7,1,21,2,311.32000000000005
2023-07-26,Phoenix,12,17,0,3,0,14,0,0.0
2023-07-26,Phoenix,13,16,0,4,0,12,0,0.0
2023-07-26,Phoenix,14,11,0,0,0,11,1,99.8
2023-07-26,Phoenix,15,13,0,3,0,10,0,0.0
2023-07-26,Phoenix,16,9,0,1,0,8,0,0.0
2023-07-26,Phoenix,17,16,2,2,0,12,1,113.81
2023-07-26,Phoenix,18,35,9,3,2,21,0,0.0
2023-07-26,Phoenix,19,37,9,4,1,23,1,160.53
2023-07-26,Phoenix,20,44,12,6,2,24,0,0.0
2023-07-26,Phoenix,21,44,13,6,1,24,0,0.0
2023-07-26,Phoenix,22,27,5,3,0,19,1,107.61
2023-07-26,Phoenix,23,9,1,0,0,8,0,0.0
2023-07-27,Atlanta,0,9,1,0,0,8,0,0.0
2023-07-27,Atlanta,1,13,2,0,0,11,0,0.0
2023-07-27,Atlanta,2,15,2,1,0,12,0,0.0
2023-07-27,Atlanta,3,13,0,0,0,13,0,0.0
2023-07-27,Atlanta,4,12,1,0,0,11,0,0.0
2023-07-27,Atlanta,5,11,1,0,0,10,0,0.0
2023-07-27,Atlanta,6,9,1,0,0,8,0,0.0
2023-07-27,Atlanta,7,13,0,0,0,13,0,0.0
2023-07-27,Atlanta,8,32,8,4,1,19,1,96.22
2023-07-27,Atlanta,9,31,3,6,1,21,1,145.16
2023-07-27,Atlanta,10,26,1,5,0,20,1,153.46
2023-07-27,Atlanta,11,26,2,5,0,19,0,0.0
2023-07-27,Atlanta,12,25,1,5,0,19,0,0.0
2023-07-27,Atlanta,13,30,6,4,0,17,0,0.0
2023-07-27,Atlanta,14,11,0,1,0,10,0,0.0
2023-07-27,Atlanta,15,19,1,4,1,13,0,0.0
2023-07-27,Atlanta,16,16,2,2,0,12,1,107.52
2023-07-27,Atlanta,17,14,0,2,0,12,0,0.0
2023-07-27,Atlanta,18,27,4,3,0,20,1,123.23
2023-07-27,Atlanta,19,33,7,4,1,21,2,239.24
2023-07-27,Atlanta,20,54,18,8,2,23,2,255.51999999999998
2023-07-27,Atlanta,21,39,11,5,2,20,1,103.21
2023-07-27,Atlanta,22,33,8,3,0,20,0,0.0
2023-07-27,Atlanta,23,14,2,0,0,12,1,109.48
2023-07-27,Chicago,0,15,2,1,0,12,0,0.0
2023-07-27,Chicago,1,15,1,0,0,14,0,0.0
2023-07-27,Chicago,2,17,2,0,0,15,0,0.0
2023-07-27,Chicago,3,21,5,2,0,14,1,128.55
2023-07-27,Chicago,4,22,3,0,0,19,2,307.70000000000005
2023-07-27,Chicago,5,14,1,1,0,12,0,0.0
2023-07-27,Chicago,6,23,5,1,0,17,1,119.16
2023-07-27,Chicago,7,27,5,2,1,19,0,0.0
2023-07-27,Chicago,8,46,13,7,1,25,2,225.5
2023-07-27,Chicago,9,63,15,17,7,24,1,104.64
2023-07-27,Chicago,10,56,10,14,7,25,0,0.0
2023-07-27,Chicago,11,59,12,14,9,24,1,92.8
2023-07-27,Chicago,12,57,16,12,2,24,1,103.87
2023-07-27,Chicago,13,26,1,3,0,21,1,99.82
2023-07-27,Chicago,14,18,2,2,0,14,1,132.86
2023-07-27,Chicago,15,23,2,5,0,16,1,117.77
2023-07-27,Chicago,16,22,0,3,0,18,0,0.0
2023-07-27,Chicago,17,39,6,10,1,22,1,163.54
2023-07-27,Chicago,18,52,17,9,2,24,0,0.0
2023-07-27,Chicago,19,75,23,14,8,30,1,101.36
2023-07-27,Chicago,20,83,27,15,10,31,5,558.86
2023-07-27,Chicago,21,68,22,13,7,26,0,0.0
2023-07-27,Chicago,22,56,18,9,3,22,2,279.15999999999997
2023-07-27,Chicago,23,37,10,5,1,21,2,266.88
2023-07-27,Dallas,0,16,2,1,0,13,1,91.24
2023-07-27,Dallas,1,10,0,0,0,10,0,0.0
2023-07-27,Dallas,2,9,0,0,0,9,2,292.68
2023-07-27,Dallas,3,16,2,1,0,13,1,142.67
2023-07-27,Dallas,4,18,3,0,0,15,0,0.0
2023-07-27,Dallas,5,15,1,0,0,14,0,0.0
2023-07-27,Dallas,6,14,0,0,0,14,1,123.51
2023-07-27,Dallas,7,23,5,2,0,16,1,120.66
2023-07-27,Dallas,8,32,7,3,1,21,2,218.97
2023-07-27,Dallas,9,31,3,7,0,21,0,0.0
2023-07-27,Dallas,10,45,7,11,4,23,2,314.12
2023-07-27,Dallas,11,37,6,8,3,20,2,318.69
2023-07-27,Dallas,12,47,14,11,2,17,2,201.19
2023-07-27,Dallas,13,23,7,2,0,10,0,0.0
2023-07-27,Dallas,14,8,0,1,0,7,1,127.02
2023-07-27,Dallas,15,12,1,2,0,9,1,101.24
2023-07-27,Dallas,16,18,1,1,1,15,1,150.32
2023-07-27,Dallas,17,26,3,4,1,18,1,143.2
2023-07-27,Dallas,18,24,5,0,0,19,1,112.82
2023-07-27,Dallas,19,37,11,4,1,21,0,0.0
2023-07-27,Dallas,20,67,23,13,4,24,2,250.13
2023-07-27,Dallas,21,116,61,26,3,22,5,756.5699999999999
2023-07-27,Dallas,22,48,17,6,1,20,0,0.0
2023-07-27,Dallas,23,23,5,2,0,16,0,0.0
2023-07-27,Houston,0,9,0,0,0,9,0,0.0
2023-07-27,Houston,1,9,1,0,0,8,0,0.0
2023-07-27,Houston,2,18,1,1,0,16,0,0.0
2023-07-27,Houston,3,12,0,0,0,12,0,0.0
2023-07-27,Houston,4,15,1,0,0,14,0,0.0
2023-07-27,Houston,5,11,2,0,0,9,0,0.0
2023-07-27,Houston,6,18,2,0,0,16,0,0.0
2023-07-27,Houston,7,24,5,0,0,19,2,246.54
2023-07-27,Houston,8,31,6,4,0,21,0,0.0
2023-07-27,Houston,9,37,5,9,2,21,0,0.0
2023-07-27,Houston,10,32,4,7,3,18,1,149.42
2023-07-27,Houston,11,37,4,9,3,21,0,0.0
2023-07-27,Houston,12,33,3,6,3,21,1,134.92
2023-07-27,Houston,13,16,1,2,0,13,0,0.0
2023-07-27,Houston,14,21,2,4,1,14,0,0.0
2023-07-27,Houston,15,20,1,1,1,17,0,0.0
2023-07-27,Houston,16,22,0,1,0,21,1,99.31
2023-07-27,Houston,17,24,2,3,1,18,0,0.0
2023-07-27,Houston,18,39,9,6,1,23,1,171.69
2023-07-27,Houston,19,58,16,9,6,27,1,147.75
2023-07-27,Houston,20,57,18,9,4,26,4,509.67
2023-07-27,Houston,21,49,15,7,3,24,0,0.0
2023-07-27,Houston,22,43,14,6,0,21,2,257.34000000000003
2023-07-27,Houston,23,19,4,1,0,14,1,114.38
2023-07-27,Los_Angeles,0,34,7,4,0,23,0,0.0
2023-07-27,Los_Angeles,1,23,5,1,0,17,0,0.0
2023-07-27,Los_Angeles,2,31,8,1,1,21,1,90.9
2023-07-27,Los_Angeles,3,25,6,2,0,17,2,230.45
2023-07-27,Los_Angeles,4,26,6,2,1,17,1,156.5
2023-07-27,Los_Angeles,5,34,9,4,2,19,1,165.46
2023-07-27,Los_Angeles,6,33,9,5,0,19,1,162.74
2023-07-27,Los_Angeles,7,55,17,10,2,26,1,121.98
2023-07-27,Los_Angeles,8,71,24,13,8,26,1,91.71
2023-07-27,Los_Angeles,9,76,17,22,12,25,6,764.8399999999999
2023-07-27,Los_Angeles,10,111,27,32,17,35,0,0.0
2023-07-27,Los_Angeles,11,105,26,31,17,31,4,512.8299999999999
2023-07-27,Los_Angeles,12,72,16,21,10,25,1,146.68
2023-07-27,Los_Angeles,13,71,18,17,9,24,1,189.43
2023-07-27,Los_Angeles,14,40,5,10,3,22,0,0.0
2023-07-27,Los_Angeles,15,38,4,8,3,23,0,0.0
2023-07-27,Los_Angeles,16,29,3,5,2,19,1,134.28
2023-07-27,Los_Angeles,17,49,9,12,6,22,0,0.0
2023-07-27,Los_Angeles,18,97,34,20,11,32,3,344.63
2023-07-27,Los_Angeles,19,119,43,26,16,34,2,272.55
2023-07-27,Los_Angeles,20,151,61,34,15,38,8,990.5999999999999
2023-07-27,Los_Angeles,21,153,56,35,20,41,5,778.3299999999999
2023-07-27,Los_Angeles,22,69,22,14,7,26,2,249.69
2023-07-27,Los_Angeles,23,52,17,9,2,24,1,123.79
2023-07-27,New_York,0,49,15,9,2,23,1,127.52
2023-07-27,New_York,1,31,7,1,0,23,1,119.42
2023-07-27,New_York,2,31,8,3,1,19,0,0.0
2023-07-27,New_York,3,36,10,5,1,20,0,0.0
2023-07-27,New_York,4,39,11,6,1,21,0,0.0
2023-07-27,New_York,5,41,11,5,1,24,0,0.0
2023-07-27,New_York,6,52,15,8,6,23,1,91.92
2023-07-27,New_York,7,67,24,12,5,26,0,0.0
2023-07-27,New_York,8,107,40,22,12,33,2,234.44
2023-07-27,New_York,9,115,30,35,19,31,4,557.65
2023-07-27,New_York,10,128,33,39,21,35,3,399.39
2023-07-27,New_York,11,111,28,33,17,33,5,561.62
2023-07-27,New_York,12,90,22,26,14,28,1,171.19
2023-07-27,New_York,13,90,28,24,8,26,2,297.87
2023-07-27,New_York,14,65,13,17,9,26,6,893.66
2023-07-27,New_York,15,53,10,14,5,24,0,0.0
2023-07-27,New_York,16,54,12,12,5,23,2,295.19
2023-07-27,New_York,17,87,21,24,13,28,2,303.62
2023-07-27,New_York,18,113,40,24,15,34,2,224.58
2023-07-27,New_York,19,164,61,38,24,41,3,418.37
2023-07-27,New_York,20,201,78,45,27,48,4,635.15
2023-07-27,New_York,21,188,71,44,27,45,3,476.38
2023-07-27,New_York,22,153,67,34,15,33,3,377.12
2023-07-27,New_York,23,76,25,13,8,30,2,294.4
2023-07-27,Philadelphia,0,20,1,0,0,19,1,142.12
2023-07-27,Philadelphia,1,14,2,0,0,12,0,0.0
2023-07-27,Philadelphia,2,17,3,1,0,13,1,110.36
2023-07-27,Philadelphia,3,10,0,0,0,10,1,178.18
2023-07-27,Philadelphia,4,18,1,0,0,17,1,165.06
2023-07-27,Philadelphia,5,14,1,0,0,13,1,122.76
2023-07-27,Philadelphia,6,30,6,5,0,19,1,150.71
2023-07-27,Philadelphia,7,25,5,2,0,18,1,129.3
2023-07-27,Philadelphia,8,30,6,2,0,22,0,0.0
2023-07-27,Philadelphia,9,53,12,13,5,23,4,552.21
2023-07-27,Philadelphia,10,55,10,15,5,25,0,0.0
2023-07-27,Philadelphia,11,37,5,8,2,22,0,0.0
2023-07-27,Philadelphia,12,37,9,7,0,18,0,0.0
2023-07-27,Philadelphia,13,40,11,7,1,17,2,233.78
2023-07-27,Philadelphia,14,14,0,2,0,12,0,0.0
2023-07-27,Philadelphia,15,11,0,1,0,10,0,0.0
2023-07-27,Philadelphia,16,20,1,3,1,15,2,294.84000000000003
2023-07-27,Philadelphia,17,32,4,6,1,21,0,0.0
2023-07-27,Philadelphia,18,41,12,6,1,22,2,291.65999999999997
2023-07-27,Philadelphia,19,53,15,9,4,25,1,153.64
2023-07-27,Philadelphia,20,67,21,11,7,28,2,256.36
2023-07-27,Philadelphia,21,41,12,5,1,23,0,0.0
2023-07-27,Philadelphia,22,38,11,3,2,22,1,122.94
2023-07-27,Philadelphia,23,26,4,2,1,19,0,0.0
2023-07-27,Phoenix,0,9,0,0,0,9,0,0.0
2023-07-27,Phoenix,1,13,1,0,0,12,0,0.0
2023-07-27,Phoenix,2,14,2,0,0,12,0,0.0
2023-07-27,Phoenix,3,18,4,0,0,14,0,0.0
2023-07-27,Phoenix,4,14,2,1,1,10,0,0.0
2023-07-27,Phoenix,5,9,1,0,0,8,2,299.19000000000005
2023-07-27,Phoenix,6,13,0,0,0,13,0,0.0
2023-07-27,Phoenix,7,18,3,0,0,15,0,0.0
2023-07-27,Phoenix,8,20,3,1,0,16,0,0.0
2023-07-27,Phoenix,9,29,4,5,2,18,1,167.65
2023-07-27,Phoenix,10,34,5,8,2,19,3,449.27
2023-07-27,Phoenix,11,26,1,5,0,20,0,0.0
2023-07-27,Phoenix,12,32,6,3,1,20,2,211.12
2023-07-27,Phoenix,13,15,0,0,0,15,0,0.0
2023-07-27,Phoenix,14,11,0,1,0,10,0,0.0
2023-07-27,Phoenix,15,15,1,3,0,11,0,0.0
2023-07-27,Phoenix,16,20,0,3,0,16,0,0.0
2023-07-27,Phoenix,17,24,1,3,1,19,0,0.0
2023-07-27,Phoenix,18,25,6,2,0,17,0,0.0
2023-07-27,Phoenix,19,45,12,7,3,23,3,419.40999999999997
2023-07-27,Phoenix,20,53,18,9,3,23,1,160.24
2023-07-27,Phoenix,21,47,13,8,2,24,4,495.45
2023-07-27,Phoenix,22,34,8,4,0,22,1,131.57
2023-07-27,Phoenix,23,19,3,1,0,15,0,0.0
2023-07-28,Atlanta,0,11,1,0,0,10,1,171.47
2023-07-28,Atlanta,1,12,0,0,0,12,0,0.0
2023-07-28,Atlanta,2,14,1,1,0,12,0,0.0
2023-07-28,Atlanta,3,15,2,0,0,13,0,0.0
2023-07-28,Atlanta,4,17,3,0,0,14,1,159.53
2023-07-28,Atlanta,5,10,0,0,0,10,0,0.0
2023-07-28,Atlanta,6,11,0,0,0,11,1,127.16
2023-07-28,Atlanta,7,17,2,0,0,15,2,335.64
2023-07-28,Atlanta,8,19,3,0,0,16,0,0.0
2023-07-28,Atlanta,9,28,1,5,0,22,0,0.0
