date,dma,sessions,direct_sessions,organic_sessions,paid_sessions,social_sessions,conversions,revenue
2023-12-12,Los_Angeles,2345,743,556,298,738,50,6777.91
2023-12-12,New_York,3249,1081,804,463,886,77,10163.51
2023-12-12,Philadelphia,1410,466,294,94,538,34,4411.92
2023-12-12,Phoenix,713,142,102,36,429,17,2454.96
2023-12-13,Atlanta,800,183,128,36,440,15,1836.67
2023-12-13,Chicago,1486,443,300,133,583,36,4899.0
2023-12-13,Dallas,913,213,160,59,471,20,2497.93
2023-12-13,Houston,966,234,173,66,480,21,2863.46
2023-12-13,Los_Angeles,2442,790,585,302,750,49,6795.11
2023-12-13,New_York,3117,1022,773,450,856,77,10268.1
2023-12-13,Philadelphia,1229,333,233,99,545,29,4037.93
2023-12-13,Phoenix,792,168,127,45,439,16,2128.98
2023-12-14,Atlanta,944,251,162,51,460,32,4423.94
2023-12-14,Chicago,1434,397,283,130,610,31,4309.7
2023-12-14,Dallas,851,190,137,51,467,19,2623.21
2023-12-14,Houston,959,225,170,69,476,26,3766.3599999999997
2023-12-14,Los_Angeles,2557,820,603,341,774,77,10304.17
2023-12-14,New_York,3282,1107,805,477,868,63,8495.27
2023-12-14,Philadelphia,1173,314,220,86,540,27,3908.95
2023-12-14,Phoenix,806,181,128,45,439,22,2968.2400000000002
2023-12-15,Atlanta,1224,416,241,59,490,32,4579.4
2023-12-15,Chicago,1551,443,325,148,619,32,4326.35
2023-12-15,Dallas,988,241,169,64,498,26,3216.46
2023-12-15,Houston,1016,247,178,73,507,28,3679.33
2023-12-15,Los_Angeles,2716,885,643,367,804,66,9065.01
2023-12-15,New_York,3401,1125,846,497,919,83,10822.28
2023-12-15,Philadelphia,1299,382,264,97,539,37,4826.12
2023-12-15,Phoenix,864,197,142,51,461,27,3752.62
2023-12-16,Atlanta,743,162,107,25,427,20,2853.48
2023-12-16,Chicago,1207,334,233,90,531,32,4350.72
2023-12-16,Dallas,820,202,129,43,433,23,3327.27
2023-12-16,Houston,758,166,102,31,443,20,2782.29
2023-12-16,Los_Angeles,2174,716,499,248,687,66,8763.26
2023-12-16,New_York,2748,912,672,355,797,71,9530.7
2023-12-16,Philadelphia,1039,257,185,72,509,31,4177.25
2023-12-16,Phoenix,623,120,77,20,391,18,2485.74
2023-12-17,Atlanta,680,134,95,23,419,22,3053.68
2023-12-17,Chicago,1093,290,205,81,503,27,3673.25
2023-12-17,Dallas,656,124,92,28,400,12,1491.88
2023-12-17,Houston,725,145,105,32,437,9,1128.81
2023-12-17,Los_Angeles,1914,580,430,223,671,49,6652.849999999999
2023-12-17,New_York,2567,851,612,321,762,57,8161.92
2023-12-17,Philadelphia,944,204,161,64,507,28,3573.01
2023-12-17,Phoenix,729,196,116,19,387,23,3454.15
2023-12-18,Atlanta,790,160,119,41,468,27,3357.11
2023-12-18,Chicago,1352,361,281,124,585,40,5386.8
2023-12-18,Dallas,806,172,127,50,454,22,3096.93
2023-12-18,Houston,979,240,174,68,490,29,3824.13
2023-12-18,Los_Angeles,2447,802,592,291,747,65,8541.91
2023-12-18,New_York,3226,1072,804,467,875,80,10849.97
2023-12-18,Philadelphia,1287,384,251,92,544,30,3685.94
2023-12-18,Phoenix,758,153,123,37,437,26,3493.0
2023-12-19,Atlanta,828,180,138,49,452,18,2453.8
2023-12-19,Chicago,1375,378,278,120,586,31,4421.36
2023-12-19,Dallas,963,256,160,47,480,16,2309.52
2023-12-19,Houston,935,210,161,55,492,21,2880.57
2023-12-19,Los_Angeles,2430,769,573,311,759,58,7961.88
2023-12-19,New_York,3236,1101,791,439,878,80,10807.25
2023-12-19,Philadelphia,1307,386,260,101,542,29,3755.35
2023-12-19,Phoenix,735,159,106,30,424,12,1609.98
2023-12-20,Atlanta,837,194,132,40,455,17,2234.18
2023-12-20,Chicago,1334,365,265,119,573,27,3889.79
2023-12-20,Dallas,900,213,148,49,471,19,2681.45
2023-12-20,Houston,962,231,159,59,500,31,4141.85
2023-12-20,Los_Angeles,2316,727,546,286,740,66,9081.63
2023-12-20,New_York,3101,1026,767,436,853,76,9605.02
2023-12-20,Philadelphia,1159,305,215,94,526,32,4193.36
2023-12-20,Phoenix,748,160,112,34,435,17,2282.44
2023-12-21,Atlanta,851,179,142,49,476,22,2808.35
2023-12-21,Chicago,1468,397,306,143,612,36,4842.41
2023-12-21,Dallas,887,201,149,58,471,23,2857.86
2023-12-21,Houston,920,208,157,60,490,26,3575.02
2023-12-21,Los_Angeles,2542,853,605,312,764,70,9539.16
2023-12-21,New_York,3355,1109,839,493,898,89,12598.74
2023-12-21,Philadelphia,1201,317,229,98,549,26,3508.16
2023-12-21,Phoenix,766,152,119,42,448,23,3027.39
2023-12-22,Atlanta,899,197,155,54,484,19,2666.69
2023-12-22,Chicago,1613,469,342,172,620,42,6170.25
2023-12-22,Dallas,1022,259,177,64,507,23,3010.9300000000003
2023-12-22,Houston,1096,282,200,82,519,27,3747.61
2023-12-22,Los_Angeles,2620,849,631,341,782,66,9254.73
2023-12-22,New_York,3560,1187,903,524,930,104,14091.94
2023-12-22,Philadelphia,1280,349,249,104,563,35,5027.89
2023-12-22,Phoenix,892,227,153,44,459,23,3315.7
2023-12-23,Atlanta,763,171,120,30,434,30,4194.21
2023-12-23,Chicago,1288,370,264,98,548,37,4903.65
2023-12-23,Dallas,797,171,127,32,455,20,2551.1
2023-12-23,Houston,757,153,113,40,443,19,2606.05
2023-12-23,Los_Angeles,2238,725,525,261,706,66,8868.2
2023-12-23,New_York,2637,859,625,349,786,78,10024.86
2023-12-23,Philadelphia,930,227,156,58,480,23,3010.54
2023-12-23,Phoenix,680,146,98,20,405,22,2899.51
2023-12-24,Atlanta,647,123,88,21,404,12,1472.73
2023-12-24,Chicago,1113,282,215,87,513,40,5559.18
2023-12-24,Dallas,692,144,98,24,412,11,1539.24
2023-12-24,Houston,744,152,115,30,436,23,3073.6
2023-12-24,Los_Angeles,1953,606,437,218,680,46,5882.63
2023-12-24,New_York,2581,830,629,336,767,62,8438.23
2023-12-24,Philadelphia,988,262,179,51,480,25,3385.36
2023-12-24,Phoenix,622,126,79,25,378,15,2224.46
2023-12-25,Atlanta,651,121,100,28,396,14,1977.65
2023-12-25,Chicago,1105,287,202,81,519,23,2954.99
2023-12-25,Dallas,672,127,98,27,412,17,2448.69
2023-12-25,Houston,733,149,103,34,439,17,2322.64
2023-12-25,Los_Angeles,2100,746,483,200,653,48,6886.45
2023-12-25,New_York,2355,753,548,293,747,61,8308.6
2023-12-25,Philadelphia,829,180,145,50,444,17,2118.07
2023-12-25,Phoenix,584,97,71,18,392,15,2162.82
2023-12-26,Atlanta,682,150,98,18,400,19,2720.46
2023-12-26,Chicago,1101,286,200,81,517,28,3991.92
2023-12-26,Dallas,686,142,100,26,405,20,2535.33
2023-12-26,Houston,703,138,103,30,422,18,2585.5299999999997
2023-12-26,Los_Angeles,2011,650,456,205,664,48,6764.35
2023-12-26,New_York,2385,764,559,305,730,66,9023.68
2023-12-26,Philadelphia,1044,289,189,56,482,37,5059.2300000000005
2023-12-26,Phoenix,560,92,67,16,374,15,2202.22
2023-12-27,Atlanta,779,154,118,40,457,18,2365.32
2023-12-27,Chicago,1416,392,294,126,590,30,4194.87
2023-12-27,Dallas,900,206,147,54,481,25,3294.45
2023-12-27,Houston,1060,288,192,63,508,32,4310.7
2023-12-27,Los_Angeles,2430,782,569,304,751,57,7653.28
2023-12-27,New_York,3049,994,755,437,845,95,13070.34
2023-12-27,Philadelphia,1367,449,278,98,528,37,5076.2
2023-12-27,Phoenix,778,172,123,32,440,15,2039.81
2023-12-28,Atlanta,891,199,154,61,467,26,3556.17
2023-12-28,Chicago,1538,459,326,142,592,39,5300.08
2023-12-28,Dallas,964,248,172,67,467,26,3423.35
2023-12-28,Houston,1015,248,179,65,513,32,4158.3
2023-12-28,Los_Angeles,2445,777,573,319,757,73,10172.17
2023-12-28,New_York,3404,1180,858,468,872,75,10412.23
2023-12-28,Philadelphia,1142,283,218,99,534,36,4496.5
2023-12-28,Phoenix,861,218,141,44,448,24,3155.71
2023-12-29,Atlanta,951,231,165,63,480,23,3201.52
2023-12-29,Chicago,1598,457,339,162,627,47,6398.92
2023-12-29,Dallas,973,236,171,62,494,20,2800.2799999999997
2023-12-29,Houston,1022,240,186,76,514,20,2554.15
2023-12-29,Los_Angeles,2658,852,646,357,788,73,10048.49
2023-12-29,New_York,3711,1278,941,540,927,108,14309.92
2023-12-29,Philadelphia,1317,364,265,106,569,47,6171.0599999999995
2023-12-29,Phoenix,847,188,137,48,462,15,1964.12
2023-12-30,Atlanta,788,187,118,32,435,16,2227.61
2023-12-30,Chicago,1181,318,225,93,534,27,3471.82
2023-12-30,Dallas,781,186,124,33,420,18,2612.36
2023-12-30,Houston,894,220,147,54,457,18,2475.6800000000003
2023-12-30,Los_Angeles,2163,690,501,264,693,55,7588.26
2023-12-30,New_York,3005,1068,725,373,813,80,10977.72
2023-12-30,Philadelphia,1018,241,186,68,516,28,3852.9700000000003
2023-12-30,Phoenix,652,128,90,17,407,13,1765.56
2023-12-31,Atlanta,593,126,80,10,364,11,1341.11
2023-12-31,Chicago,991,286,171,51,468,22,2700.9300000000003
2023-12-31,Dallas,540,94,61,12,360,12,1699.14
2023-12-31,Houston,609,109,86,18,386,16,2125.55
2023-12-31,Los_Angeles,1589,490,342,141,589,47,6386.85
2023-12-31,New_York,2022,635,470,231,668,52,7272.56
2023-12-31,Philadelphia,699,145,91,22,428,20,2685.07
2023-12-31,Phoenix,472,56,40,5,362,10,1306.1
