airing_id,date,timestamp,network,network_type,daypart,program,dma,duration_seconds,creative_id,impressions,reach_pct,frequency,cost,cpm,is_national,is_holiday
A007761,2023-05-12,2023-05-12 20:15:00,FOX,broadcast,primetime,Next Level Chef,Houston,60,creative_C_testimonial,6567,0.2554,0.01,442.27,64.06,True,False
A007762,2023-05-12,2023-05-12 20:15:00,FOX,broadcast,primetime,Next Level Chef,Phoenix,60,creative_C_testimonial,5297,0.2005,0.01,331.71,64.06,True,False
A007763,2023-05-12,2023-05-12 20:15:00,FOX,broadcast,primetime,Next Level Chef,Philadelphia,60,creative_C_testimonial,8344,0.2521,0.01,497.56,64.06,True,False
A007764,2023-05-12,2023-05-12 20:15:00,FOX,broadcast,primetime,Next Level Chef,Dallas,60,creative_C_testimonial,7253,0.2563,0.01,442.27,64.06,True,False
A007765,2023-05-12,2023-05-12 20:15:00,FOX,broadcast,primetime,Next Level Chef,Atlanta,60,creative_C_testimonial,6185,0.2251,0.01,386.99,64.06,True,False
A007766,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,New_York,30,creative_B_product,23770,0.2381,0.01,1009.19,43.9,True,False
A007767,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Los_Angeles,30,creative_B_product,15787,0.1929,0.01,733.96,43.9,True,False
A007768,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Chicago,30,creative_B_product,11448,0.1841,0.01,458.72,43.9,True,False
A007769,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Houston,30,creative_B_product,8304,0.2183,0.01,366.98,43.9,True,False
A007770,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Phoenix,30,creative_B_product,6093,0.2504,0.01,275.23,43.9,True,False
A007771,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Philadelphia,30,creative_B_product,9865,0.2615,0.01,412.85,43.9,True,False
A007772,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Dallas,30,creative_B_product,8184,0.2308,0.01,366.98,43.9,True,False
A007773,2023-05-12,2023-05-12 21:45:00,ABC,broadcast,primetime,Grey's Anatomy,Atlanta,30,creative_B_product,7887,0.2694,0.01,321.11,43.9,True,False
A007774,2023-05-12,2023-05-12 21:00:00,TNT,cable,primetime,NBA Basketball,Atlanta,30,creative_B_product,72679,0.2144,0.1,1491.4,20.32,False,False
A007775,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,New_York,30,creative_A_brand,24670,0.2843,0.01,656.97,28.05,True,False
A007776,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Los_Angeles,30,creative_A_brand,15896,0.3004,0.01,477.8,28.05,True,False
A007777,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Chicago,30,creative_A_brand,10970,0.2454,0.01,298.62,28.05,True,False
A007778,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Houston,30,creative_A_brand,8162,0.3371,0.01,238.9,28.05,True,False
A007779,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Phoenix,30,creative_A_brand,6413,0.2442,0.01,179.17,28.05,True,False
A007780,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Philadelphia,30,creative_A_brand,9164,0.3167,0.01,268.76,28.05,True,False
A007781,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Dallas,30,creative_A_brand,8005,0.3393,0.01,238.9,28.05,True,False
A007782,2023-05-12,2023-05-12 18:45:00,TNT,cable,sports,NBA Basketball,Atlanta,30,creative_A_brand,7715,0.2966,0.01,209.04,28.05,True,False
A007783,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,New_York,30,creative_B_product,8937,0.1075,0.01,125.35,15.13,True,False
A007784,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Los_Angeles,30,creative_B_product,5517,0.1275,0.01,91.16,15.13,True,False
A007785,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Chicago,30,creative_B_product,4125,0.0987,0.01,56.98,15.13,True,False
A007786,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Houston,30,creative_B_product,2968,0.1214,0.01,45.58,15.13,True,False
A007787,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Phoenix,30,creative_B_product,2147,0.1432,0.0,34.19,15.13,True,False
A007788,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Philadelphia,30,creative_B_product,3485,0.1365,0.01,51.28,15.13,True,False
A007789,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Dallas,30,creative_B_product,2962,0.113,0.01,45.58,15.13,True,False
A007790,2023-05-12,2023-05-12 17:15:00,TNT,cable,early_fringe,AEW Dynamite,Atlanta,30,creative_B_product,2664,0.1169,0.01,39.88,15.13,True,False
A007791,2023-05-13,2023-05-13 01:30:00,ESPN,cable,late_night,General Programming,Houston,30,creative_A_brand,26074,0.0611,0.11,227.29,8.41,False,False
A007792,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,New_York,15,creative_A_brand,11948,0.127,0.01,95.35,8.01,True,False
A007793,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Los_Angeles,15,creative_A_brand,9468,0.136,0.01,69.35,8.01,True,False
A007794,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Chicago,15,creative_A_brand,5649,0.119,0.01,43.34,8.01,True,False
A007795,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Houston,15,creative_A_brand,4237,0.0976,0.01,34.67,8.01,True,False
A007796,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Phoenix,15,creative_A_brand,3156,0.1367,0.01,26.01,8.01,True,False
A007797,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Philadelphia,15,creative_A_brand,4759,0.1182,0.01,39.01,8.01,True,False
A007798,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Dallas,15,creative_A_brand,4133,0.1092,0.01,34.67,8.01,True,False
A007799,2023-05-13,2023-05-13 17:30:00,CBS,broadcast,early_fringe,Blue Bloods,Atlanta,15,creative_A_brand,3457,0.1255,0.01,30.34,8.01,True,False
A007800,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,New_York,30,creative_A_brand,6905,0.0871,0.01,85.59,11.53,True,False
A007801,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Los_Angeles,30,creative_A_brand,5520,0.0723,0.01,62.25,11.53,True,False
A007802,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Chicago,30,creative_A_brand,3521,0.0921,0.01,38.91,11.53,True,False
A007803,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Houston,30,creative_A_brand,2690,0.0872,0.01,31.12,11.53,True,False
A007804,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Phoenix,30,creative_A_brand,2031,0.0778,0.01,23.34,11.53,True,False
A007805,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Philadelphia,30,creative_A_brand,2798,0.0824,0.01,35.02,11.53,True,False
A007806,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Dallas,30,creative_A_brand,2811,0.0932,0.01,31.12,11.53,True,False
A007807,2023-05-13,2023-05-13 12:00:00,TBS,cable,daytime,MLB Postseason,Atlanta,30,creative_A_brand,2351,0.0926,0.01,27.23,11.53,True,False
A007808,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,New_York,30,creative_A_brand,26656,0.2767,0.01,1051.77,42.53,True,False
A007809,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Los_Angeles,30,creative_A_brand,16681,0.2506,0.01,764.92,42.53,True,False
A007810,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Chicago,30,creative_A_brand,11735,0.3245,0.01,478.08,42.53,True,False
A007811,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Houston,30,creative_A_brand,9351,0.3499,0.01,382.46,42.53,True,False
A007812,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Phoenix,30,creative_A_brand,6540,0.3073,0.01,286.85,42.53,True,False
A007813,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Philadelphia,30,creative_A_brand,10357,0.3575,0.01,430.27,42.53,True,False
A007814,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Dallas,30,creative_A_brand,8654,0.3548,0.01,382.46,42.53,True,False
A007815,2023-05-13,2023-05-13 14:00:00,TNT,cable,sports,AEW Dynamite,Atlanta,30,creative_A_brand,7315,0.3317,0.01,334.65,42.53,True,False
A007816,2023-05-13,2023-05-13 21:00:00,ESPN,cable,primetime,General Programming,Houston,15,creative_D_promo,69081,0.1807,0.1,662.97,9.04,False,False
A007817,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,New_York,15,creative_D_promo,26679,0.1828,0.01,300.65,11.51,True,False
A007818,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Los_Angeles,15,creative_D_promo,20359,0.2147,0.01,218.65,11.51,True,False
A007819,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Chicago,15,creative_D_promo,12998,0.1908,0.01,136.66,11.51,True,False
A007820,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Houston,15,creative_D_promo,10341,0.2371,0.01,109.33,11.51,True,False
A007821,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Phoenix,15,creative_D_promo,6485,0.2675,0.01,81.99,11.51,True,False
A007822,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Philadelphia,15,creative_D_promo,9645,0.2458,0.01,122.99,11.51,True,False
A007823,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Dallas,15,creative_D_promo,10236,0.1958,0.01,109.33,11.51,True,False
A007824,2023-05-13,2023-05-13 21:45:00,TBS,cable,primetime,MLB Postseason,Atlanta,15,creative_D_promo,8049,0.2305,0.01,95.66,11.51,True,False
A007825,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,New_York,60,creative_A_brand,28944,0.2597,0.01,982.88,31.58,True,False
A007826,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Los_Angeles,60,creative_A_brand,24861,0.1849,0.02,714.83,31.58,True,False
A007827,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Chicago,60,creative_A_brand,14132,0.2096,0.01,446.77,31.58,True,False
A007828,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Houston,60,creative_A_brand,11076,0.2206,0.01,357.41,31.58,True,False
A007829,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Phoenix,60,creative_A_brand,8894,0.2332,0.01,268.06,31.58,True,False
A007830,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Philadelphia,60,creative_A_brand,13905,0.2099,0.01,402.09,31.58,True,False
A007831,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Dallas,60,creative_A_brand,11410,0.2532,0.01,357.41,31.58,True,False
A007832,2023-05-13,2023-05-13 22:00:00,ESPN,cable,primetime,General Programming,Atlanta,60,creative_A_brand,9650,0.2219,0.01,312.74,31.58,True,False
A007833,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,New_York,15,creative_B_product,21670,0.2363,0.01,168.29,7.34,True,False
A007834,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Los_Angeles,15,creative_B_product,15130,0.196,0.01,122.39,7.34,True,False
A007835,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Chicago,15,creative_B_product,9984,0.2415,0.01,76.49,7.34,True,False
A007836,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Houston,15,creative_B_product,8958,0.2519,0.01,61.19,7.34,True,False
A007837,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Phoenix,15,creative_B_product,5851,0.2309,0.01,45.9,7.34,True,False
A007838,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Philadelphia,15,creative_B_product,8492,0.2079,0.01,68.84,7.34,True,False
A007839,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Dallas,15,creative_B_product,8842,0.2211,0.01,61.19,7.34,True,False
A007840,2023-05-13,2023-05-13 20:15:00,TNT,cable,primetime,NBA Basketball,Atlanta,15,creative_B_product,6780,0.2195,0.01,53.55,7.34,True,False
A007841,2023-05-13,2023-05-13 15:00:00,FOX,broadcast,daytime,Next Level Chef,Dallas,30,creative_C_testimonial,35590,0.0941,0.09,499.14,12.63,False,False
A007842,2023-05-14,2023-05-14 18:15:00,ABC,broadcast,sports,The Bachelor,Chicago,30,creative_D_promo,182009,0.27,0.13,8922.85,52.72,False,False
A007843,2023-05-14,2023-05-14 11:45:00,FOX,broadcast,daytime,9-1-1,Phoenix,30,creative_C_testimonial,51021,0.0738,0.23,496.51,10.43,False,False
A007844,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,New_York,15,creative_A_brand,21859,0.2094,0.01,455.34,20.1,True,False
A007845,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Los_Angeles,15,creative_A_brand,17428,0.244,0.01,331.16,20.1,True,False
A007846,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Chicago,15,creative_A_brand,9926,0.2241,0.01,206.97,20.1,True,False
A007847,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Houston,15,creative_A_brand,7540,0.2545,0.01,165.58,20.1,True,False
A007848,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Phoenix,15,creative_A_brand,5889,0.26,0.01,124.18,20.1,True,False
A007849,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Philadelphia,15,creative_A_brand,9448,0.2311,0.01,186.27,20.1,True,False
A007850,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Dallas,15,creative_A_brand,7683,0.1863,0.01,165.58,20.1,True,False
A007851,2023-05-14,2023-05-14 20:30:00,NBC,broadcast,primetime,Law & Order,Atlanta,15,creative_A_brand,7284,0.2221,0.01,144.88,20.1,True,False
A007852,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,New_York,15,creative_B_product,30318,0.2446,0.01,658.44,21.6,True,False
A007853,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Los_Angeles,15,creative_B_product,24292,0.1938,0.02,478.87,21.6,True,False
A007854,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Chicago,15,creative_B_product,15035,0.227,0.01,299.29,21.6,True,False
A007855,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Houston,15,creative_B_product,11399,0.259,0.01,239.43,21.6,True,False
A007856,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Phoenix,15,creative_B_product,8161,0.2177,0.01,179.58,21.6,True,False
A007857,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Philadelphia,15,creative_B_product,12535,0.1817,0.02,269.36,21.6,True,False
A007858,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Dallas,15,creative_B_product,11075,0.2062,0.01,239.43,21.6,True,False
A007859,2023-05-14,2023-05-14 21:30:00,CBS,broadcast,primetime,Blue Bloods,Atlanta,15,creative_B_product,10527,0.1879,0.02,209.5,21.6,True,False
A007860,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,New_York,30,creative_D_promo,11077,0.0823,0.01,116.35,10.33,True,False
A007861,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Los_Angeles,30,creative_D_promo,8260,0.1039,0.01,84.62,10.33,True,False
A007862,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Chicago,30,creative_D_promo,5507,0.088,0.01,52.88,10.33,True,False
A007863,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Houston,30,creative_D_promo,3889,0.0801,0.01,42.31,10.33,True,False
A007864,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Phoenix,30,creative_D_promo,2786,0.1023,0.01,31.73,10.33,True,False
A007865,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Philadelphia,30,creative_D_promo,4392,0.0849,0.01,47.6,10.33,True,False
A007866,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Dallas,30,creative_D_promo,4350,0.0763,0.01,42.31,10.33,True,False
A007867,2023-05-14,2023-05-14 12:30:00,ESPN,cable,daytime,General Programming,Atlanta,30,creative_D_promo,3557,0.0764,0.01,37.02,10.33,True,False
A007868,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,New_York,15,creative_B_product,21324,0.1916,0.01,249.97,11.4,True,False
A007869,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Los_Angeles,15,creative_B_product,14676,0.2639,0.01,181.8,11.4,True,False
A007870,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Chicago,15,creative_B_product,9348,0.21,0.01,113.62,11.4,True,False
A007871,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Houston,15,creative_B_product,8019,0.2113,0.01,90.9,11.4,True,False
A007872,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Phoenix,15,creative_B_product,6422,0.2611,0.01,68.17,11.4,True,False
A007873,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Philadelphia,15,creative_B_product,8657,0.1883,0.01,102.26,11.4,True,False
A007874,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Dallas,15,creative_B_product,7511,0.2227,0.01,90.9,11.4,True,False
A007875,2023-05-14,2023-05-14 22:30:00,TBS,cable,primetime,MLB Postseason,Atlanta,15,creative_B_product,6681,0.2208,0.01,79.54,11.4,True,False
A007876,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,New_York,30,creative_B_product,24651,0.2651,0.01,842.33,34.0,True,False
A007877,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Los_Angeles,30,creative_B_product,16545,0.2893,0.01,612.6,34.0,True,False
A007878,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Chicago,30,creative_B_product,10926,0.3045,0.01,382.88,34.0,True,False
A007879,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Houston,30,creative_B_product,9457,0.2535,0.01,306.3,34.0,True,False
A007880,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Phoenix,30,creative_B_product,7150,0.2432,0.01,229.73,34.0,True,False
A007881,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Philadelphia,30,creative_B_product,10019,0.3105,0.01,344.59,34.0,True,False
A007882,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Dallas,30,creative_B_product,9832,0.3089,0.01,306.3,34.0,True,False
A007883,2023-05-14,2023-05-14 21:45:00,Food_Network,cable,sports,Chopped,Atlanta,30,creative_B_product,7344,0.3021,0.01,268.01,34.0,True,False
A007884,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,New_York,30,creative_C_testimonial,10438,0.0736,0.01,154.19,14.23,True,False
A007885,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Los_Angeles,30,creative_C_testimonial,8090,0.0854,0.01,112.14,14.23,True,False
A007886,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Chicago,30,creative_C_testimonial,5327,0.0733,0.01,70.09,14.23,True,False
A007887,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Houston,30,creative_C_testimonial,3577,0.1062,0.01,56.07,14.23,True,False
A007888,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Phoenix,30,creative_C_testimonial,3230,0.073,0.01,42.05,14.23,True,False
A007889,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Philadelphia,30,creative_C_testimonial,4625,0.08,0.01,63.08,14.23,True,False
A007890,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Dallas,30,creative_C_testimonial,4099,0.1033,0.01,56.07,14.23,True,False
A007891,2023-05-14,2023-05-14 15:00:00,NBC,broadcast,daytime,Chicago Fire,Atlanta,30,creative_C_testimonial,3173,0.0806,0.01,49.06,14.23,True,False
A007892,2023-05-15,2023-05-15 20:00:00,TNT,cable,primetime,AEW Dynamite,Houston,15,creative_A_brand,85698,0.2439,0.09,747.25,8.89,False,False
A007893,2023-05-15,2023-05-15 20:30:00,CNN,cable,primetime,Anderson Cooper 360,Philadelphia,30,creative_A_brand,95411,0.2388,0.09,1957.2,19.93,False,False
A007894,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,New_York,30,creative_A_brand,4126,0.0474,0.01,35.51,8.16,True,False
A007895,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Los_Angeles,30,creative_A_brand,3390,0.04,0.01,25.83,8.16,True,False
A007896,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Chicago,30,creative_A_brand,1982,0.0477,0.01,16.14,8.16,True,False
A007897,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Houston,30,creative_A_brand,1603,0.0426,0.01,12.91,8.16,True,False
A007898,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Phoenix,30,creative_A_brand,1221,0.0365,0.01,9.69,8.16,True,False
A007899,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Philadelphia,30,creative_A_brand,1735,0.0456,0.01,14.53,8.16,True,False
A007900,2023-05-16,2023-05-16 08:15:00,ABC,broadcast,early_morning,Station 19,Dallas,30,creative_A_brand,1431,0.0451,0.01,12.91,8.16,True,False
