airing_id,date,timestamp,network,network_type,daypart,dma,creative_id,duration_seconds,impressions,cost,actual_sessions,baseline_sessions,incremental_sessions,incremental_conversions,incremental_revenue,roas,window_records
A009626,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Chicago,creative_B_product,30,12015,345.89,12.0,11.5,0.5,0,0.0,0.0,4
A009627,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Houston,creative_B_product,30,9720,276.71,6.0,7.9,0.0,0,0.0,0.0,4
A009628,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Phoenix,creative_B_product,30,6597,207.53,15.0,6.5,8.5,0,0.0,0.0,4
A009629,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Philadelphia,creative_B_product,30,11670,311.3,17.0,9.6,7.4,0,0.0,0.0,4
A009630,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Dallas,creative_B_product,30,9004,276.71,7.0,7.5,0.0,0,0.0,0.0,4
A009631,2023-06-24,2023-06-24 12:15:00,HGTV,cable,sports,Atlanta,creative_B_product,30,8750,242.12,17.0,7.0,10.0,0,0.0,0.0,4
A009632,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,New_York,creative_C_testimonial,30,26770,914.37,68.0,50.4,17.6,3,466.1,0.51,4
A009633,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Los_Angeles,creative_C_testimonial,30,19197,665.0,48.0,37.9,10.1,0,0.0,0.0,4
A009634,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Chicago,creative_C_testimonial,30,11711,415.62,17.0,22.1,0.0,0,0.0,0.0,4
A009635,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Houston,creative_C_testimonial,30,9622,332.5,24.0,14.8,9.2,0,0.0,0.0,4
A009636,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Phoenix,creative_C_testimonial,30,8081,249.37,13.0,12.2,0.8,0,0.0,0.0,4
A009637,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Philadelphia,creative_C_testimonial,30,12198,374.06,22.0,17.6,4.4,1,139.38,0.373,4
A009638,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Dallas,creative_C_testimonial,30,9256,332.5,15.0,14.0,1.0,0,0.0,0.0,4
A009639,2023-06-24,2023-06-24 20:30:00,CBS,broadcast,primetime,Atlanta,creative_C_testimonial,30,9093,290.94,15.0,13.1,1.9,0,0.0,0.0,4
A009640,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,New_York,creative_A_brand,60,11599,168.5,32.0,30.2,1.8,0,0.0,0.0,4
A009641,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Los_Angeles,creative_A_brand,60,8179,122.54,24.0,22.2,1.8,0,0.0,0.0,4
A009642,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Chicago,creative_A_brand,60,6123,76.59,12.0,13.5,0.0,0,0.0,0.0,4
A009643,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Houston,creative_A_brand,60,4526,61.27,19.0,9.0,10.0,0,0.0,0.0,4
A009644,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Phoenix,creative_A_brand,60,3542,45.95,8.0,7.4,0.6,0,0.0,0.0,4
A009645,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Philadelphia,creative_A_brand,60,5327,68.93,9.0,11.2,0.0,0,0.0,0.0,4
A009646,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Dallas,creative_A_brand,60,4624,61.27,9.0,8.4,0.6,0,0.0,0.0,4
A009647,2023-06-25,2023-06-25 09:30:00,HGTV,cable,daytime,Atlanta,creative_A_brand,60,3914,53.61,7.0,8.0,0.0,0,0.0,0.0,4
A009648,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,New_York,creative_C_testimonial,15,12785,76.54,31.0,21.4,9.6,1,137.37,1.795,4
A009649,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Los_Angeles,creative_C_testimonial,15,8209,55.67,30.0,15.7,14.3,1,145.6,2.615,4
A009650,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Chicago,creative_C_testimonial,15,5603,34.79,12.0,9.0,3.0,0,0.0,0.0,4
A009651,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Houston,creative_C_testimonial,15,4443,27.83,11.0,6.1,4.9,0,0.0,0.0,4
A009652,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Phoenix,creative_C_testimonial,15,3363,20.88,9.0,5.1,3.9,0,0.0,0.0,4
A009653,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Philadelphia,creative_C_testimonial,15,4679,31.31,5.0,7.0,0.0,0,0.0,0.0,4
A009654,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Dallas,creative_C_testimonial,15,4238,27.83,4.0,5.7,0.0,0,0.0,0.0,4
A009655,2023-06-25,2023-06-25 17:45:00,ESPN,cable,early_fringe,Atlanta,creative_C_testimonial,15,4156,24.35,10.0,5.6,4.4,0,0.0,0.0,4
A009656,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,New_York,creative_A_brand,30,11023,95.89,33.0,30.5,2.5,0,0.0,0.0,4
A009657,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Los_Angeles,creative_A_brand,30,7537,69.74,25.0,22.9,2.1,0,0.0,0.0,4
A009658,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Chicago,creative_A_brand,30,4552,43.59,21.0,13.4,7.6,0,0.0,0.0,4
A009659,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Houston,creative_A_brand,30,3539,34.87,10.0,9.0,1.0,0,0.0,0.0,4
A009660,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Phoenix,creative_A_brand,30,2796,26.15,11.0,7.5,3.5,0,0.0,0.0,4
A009661,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Philadelphia,creative_A_brand,30,3881,39.23,20.0,11.0,9.0,0,0.0,0.0,4
A009662,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Dallas,creative_A_brand,30,3878,34.87,7.0,8.6,0.0,0,0.0,0.0,4
A009663,2023-06-25,2023-06-25 11:15:00,Food_Network,cable,daytime,Atlanta,creative_A_brand,30,3487,30.51,9.0,7.9,1.1,0,0.0,0.0,4
A009664,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,New_York,creative_B_product,30,11175,104.5,7.0,13.2,0.0,0,0.0,0.0,4
A009665,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Los_Angeles,creative_B_product,30,8738,76.0,12.0,10.0,2.0,1,144.23,1.898,4
A009666,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Chicago,creative_B_product,30,5142,47.5,0.0,5.5,0.0,0,0.0,0.0,4
A009667,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Houston,creative_B_product,30,4531,38.0,7.0,4.0,3.0,0,0.0,0.0,4
A009668,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Phoenix,creative_B_product,30,3222,28.5,5.0,3.6,1.4,0,0.0,0.0,4
A009669,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Philadelphia,creative_B_product,30,4337,42.75,5.0,4.7,0.3,0,0.0,0.0,4
A009670,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Dallas,creative_B_product,30,4561,38.0,9.0,3.7,5.3,0,0.0,0.0,4
A009671,2023-06-25,2023-06-25 14:30:00,CNN,cable,daytime,Atlanta,creative_B_product,30,3505,33.25,5.0,3.7,1.3,0,0.0,0.0,4
A009672,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,New_York,creative_B_product,15,21040,334.98,84.0,47.0,37.0,2,270.25,0.807,4
A009673,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Los_Angeles,creative_B_product,15,15781,243.62,34.0,36.1,0.0,0,0.0,0.0,4
A009674,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Chicago,creative_B_product,15,10535,152.26,32.0,21.3,10.7,0,0.0,0.0,4
A009675,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Houston,creative_B_product,15,7542,121.81,24.0,14.5,9.5,0,0.0,0.0,4
A009676,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Phoenix,creative_B_product,15,5494,91.36,14.0,11.7,2.3,1,143.47,1.57,4
A009677,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Philadelphia,creative_B_product,15,8769,137.04,33.0,17.0,16.0,0,0.0,0.0,4
A009678,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Dallas,creative_B_product,15,7948,121.81,16.0,13.5,2.5,0,0.0,0.0,4
A009679,2023-06-26,2023-06-26 21:45:00,NBC,broadcast,primetime,Atlanta,creative_B_product,15,6834,106.58,15.0,12.9,2.1,0,0.0,0.0,4
A009680,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,New_York,creative_A_brand,30,34099,1162.28,60.0,59.4,0.6,0,0.0,0.0,4
A009681,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Los_Angeles,creative_A_brand,30,21731,845.29,48.0,45.6,2.4,0,0.0,0.0,4
A009682,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Chicago,creative_A_brand,30,13996,528.31,25.0,26.0,0.0,0,0.0,0.0,4
A009683,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Houston,creative_A_brand,30,11309,422.65,25.0,17.8,7.2,0,0.0,0.0,4
A009684,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Phoenix,creative_A_brand,30,8999,316.98,17.0,14.4,2.6,0,0.0,0.0,4
A009685,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Philadelphia,creative_A_brand,30,11917,475.48,32.0,21.0,11.0,0,0.0,0.0,4
A009686,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Dallas,creative_A_brand,30,10514,422.65,19.0,16.6,2.4,0,0.0,0.0,4
A009687,2023-06-26,2023-06-26 20:00:00,TBS,cable,sports,Atlanta,creative_A_brand,30,10874,369.81,14.0,15.8,0.0,0,0.0,0.0,4
A009688,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,New_York,creative_C_testimonial,30,9374,89.78,30.0,29.8,0.2,0,0.0,0.0,4
A009689,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Los_Angeles,creative_C_testimonial,30,7321,65.29,29.0,23.2,5.8,0,0.0,0.0,4
A009690,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Chicago,creative_C_testimonial,30,4669,40.81,9.0,13.5,0.0,0,0.0,0.0,4
A009691,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Houston,creative_C_testimonial,30,3424,32.65,13.0,9.0,4.0,0,0.0,0.0,4
A009692,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Phoenix,creative_C_testimonial,30,2567,24.49,6.0,7.2,0.0,0,0.0,0.0,4
A009693,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Philadelphia,creative_C_testimonial,30,4349,36.73,19.0,10.9,8.1,0,0.0,0.0,4
A009694,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Dallas,creative_C_testimonial,30,4157,32.65,11.0,8.5,2.5,0,0.0,0.0,4
A009695,2023-06-26,2023-06-26 12:00:00,NBC,broadcast,daytime,Atlanta,creative_C_testimonial,30,3448,28.57,7.0,7.9,0.0,0,0.0,0.0,4
A009696,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,New_York,creative_A_brand,30,14304,734.77,73.0,51.0,22.0,1,131.79,0.179,4
A009697,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Los_Angeles,creative_A_brand,30,10212,534.38,42.0,39.1,2.9,0,0.0,0.0,4
A009698,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Chicago,creative_A_brand,30,6209,333.99,27.0,23.2,3.8,0,0.0,0.0,4
A009699,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Houston,creative_A_brand,30,5755,267.19,22.0,15.8,6.2,1,171.28,0.641,4
A009700,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Phoenix,creative_A_brand,30,3906,200.39,15.0,12.7,2.3,0,0.0,0.0,4
A009701,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Philadelphia,creative_A_brand,30,6026,300.59,26.0,18.6,7.4,0,0.0,0.0,4
A009702,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Dallas,creative_A_brand,30,5278,267.19,21.0,14.6,6.4,0,0.0,0.0,4
A009703,2023-06-26,2023-06-26 21:15:00,NBC,broadcast,primetime,Atlanta,creative_A_brand,30,4463,233.79,26.0,14.0,12.0,0,0.0,0.0,4
A009704,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,New_York,creative_C_testimonial,30,5355,47.35,9.0,12.2,0.0,0,0.0,0.0,4
A009705,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Los_Angeles,creative_C_testimonial,30,4540,34.43,12.0,9.1,2.9,0,0.0,0.0,4
A009706,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Chicago,creative_C_testimonial,30,2590,21.52,9.0,5.4,3.6,0,0.0,0.0,4
A009707,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Houston,creative_C_testimonial,30,1956,17.22,2.0,3.8,0.0,0,0.0,0.0,4
A009708,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Phoenix,creative_C_testimonial,30,1729,12.91,5.0,3.6,1.4,0,0.0,0.0,4
A009709,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Philadelphia,creative_C_testimonial,30,2475,19.37,10.0,4.4,5.6,1,129.86,6.704,4
A009710,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Dallas,creative_C_testimonial,30,2072,17.22,1.0,3.8,0.0,0,0.0,0.0,4
A009711,2023-06-26,2023-06-26 01:30:00,TBS,cable,late_night,Atlanta,creative_C_testimonial,30,1812,15.06,5.0,3.8,1.2,0,0.0,0.0,4
A009712,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,New_York,creative_A_brand,15,23236,580.68,73.0,51.0,22.0,2,255.26,0.44,4
A009713,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Los_Angeles,creative_A_brand,15,17573,422.31,42.0,39.1,2.9,0,0.0,0.0,4
A009714,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Chicago,creative_A_brand,15,12249,263.95,27.0,23.2,3.8,0,0.0,0.0,4
A009715,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Houston,creative_A_brand,15,8965,211.16,22.0,15.8,6.2,0,0.0,0.0,4
A009716,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Phoenix,creative_A_brand,15,6297,158.37,15.0,12.7,2.3,0,0.0,0.0,4
A009717,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Philadelphia,creative_A_brand,15,9453,237.55,26.0,18.6,7.4,0,0.0,0.0,4
A009718,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Dallas,creative_A_brand,15,9448,211.16,21.0,14.6,6.4,0,0.0,0.0,4
A009719,2023-06-26,2023-06-26 21:15:00,ABC,broadcast,sports,Atlanta,creative_A_brand,15,7371,184.76,26.0,14.0,12.0,2,255.16,1.381,4
A009720,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,New_York,creative_C_testimonial,15,22316,342.36,8.0,16.4,0.0,0,0.0,0.0,4
A009721,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Los_Angeles,creative_C_testimonial,15,16399,248.99,24.0,11.9,12.1,2,267.68,1.075,4
A009722,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Chicago,creative_C_testimonial,15,10904,155.62,5.0,6.9,0.0,0,0.0,0.0,4
A009723,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Houston,creative_C_testimonial,15,8394,124.49,11.0,4.7,6.3,0,0.0,0.0,4
A009724,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Phoenix,creative_C_testimonial,15,6284,93.37,7.0,3.9,3.1,0,0.0,0.0,4
A009725,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Philadelphia,creative_C_testimonial,15,8332,140.06,1.0,6.0,0.0,0,0.0,0.0,4
A009726,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Dallas,creative_C_testimonial,15,8687,124.49,8.0,4.4,3.6,0,0.0,0.0,4
A009727,2023-06-26,2023-06-26 16:00:00,CNN,cable,sports,Atlanta,creative_C_testimonial,15,6420,108.93,9.0,4.3,4.7,1,138.53,1.272,4
A009728,2023-06-27,2023-06-27 21:15:00,FOX,broadcast,primetime,Chicago,creative_C_testimonial,30,83773,4040.7,90.0,22.9,67.1,3,461.96,0.114,4
A009729,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,New_York,creative_C_testimonial,15,23879,357.57,53.0,50.9,2.1,0,0.0,0.0,4
A009730,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Los_Angeles,creative_C_testimonial,15,17117,260.05,40.0,38.9,1.1,0,0.0,0.0,4
A009731,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Chicago,creative_C_testimonial,15,10019,162.53,60.0,22.9,37.1,2,250.53,1.541,4
A009732,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Houston,creative_C_testimonial,15,8709,130.03,29.0,15.7,13.3,1,173.75,1.336,4
A009733,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Phoenix,creative_C_testimonial,15,6125,97.52,15.0,12.5,2.5,0,0.0,0.0,4
A009734,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Philadelphia,creative_C_testimonial,15,9504,146.28,13.0,18.5,0.0,0,0.0,0.0,4
A009735,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Dallas,creative_C_testimonial,15,7961,130.03,11.0,14.4,0.0,0,0.0,0.0,4
A009736,2023-06-27,2023-06-27 21:00:00,ABC,broadcast,primetime,Atlanta,creative_C_testimonial,15,7700,113.77,29.0,13.8,15.2,0,0.0,0.0,4
A009737,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,New_York,creative_A_brand,15,7556,31.14,17.0,14.6,2.4,0,0.0,0.0,4
A009738,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Los_Angeles,creative_A_brand,15,5289,22.64,8.0,10.6,0.0,0,0.0,0.0,4
A009739,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Chicago,creative_A_brand,15,3258,14.15,3.0,6.3,0.0,0,0.0,0.0,4
A009740,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Houston,creative_A_brand,15,2539,11.32,2.0,4.2,0.0,0,0.0,0.0,4
A009741,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Phoenix,creative_A_brand,15,1719,8.49,4.0,3.5,0.5,0,0.0,0.0,4
A009742,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Philadelphia,creative_A_brand,15,3015,12.74,6.0,5.1,0.9,0,0.0,0.0,4
A009743,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Dallas,creative_A_brand,15,2721,11.32,3.0,3.9,0.0,0,0.0,0.0,4
A009744,2023-06-27,2023-06-27 15:00:00,ABC,broadcast,daytime,Atlanta,creative_A_brand,15,2066,9.91,6.0,3.9,2.1,0,0.0,0.0,4
A009745,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,New_York,creative_B_product,60,22403,1262.67,39.0,35.4,3.6,0,0.0,0.0,4
A009746,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Los_Angeles,creative_B_product,60,16678,918.31,29.0,27.1,1.9,0,0.0,0.0,4
A009747,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Chicago,creative_B_product,60,9884,573.94,28.0,15.5,12.5,0,0.0,0.0,4
A009748,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Houston,creative_B_product,60,7419,459.15,18.0,10.7,7.3,0,0.0,0.0,4
A009749,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Phoenix,creative_B_product,60,5925,344.37,6.0,8.7,0.0,0,0.0,0.0,4
A009750,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Philadelphia,creative_B_product,60,9404,516.55,12.0,12.4,0.0,0,0.0,0.0,4
A009751,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Dallas,creative_B_product,60,7057,459.15,13.0,10.3,2.7,0,0.0,0.0,4
A009752,2023-06-27,2023-06-27 22:00:00,FOX,broadcast,primetime,Atlanta,creative_B_product,60,6793,401.76,7.0,9.7,0.0,0,0.0,0.0,4
A009753,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,New_York,creative_C_testimonial,15,19880,331.6,66.0,59.8,6.2,0,0.0,0.0,4
A009754,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Los_Angeles,creative_C_testimonial,15,13996,241.16,40.0,45.4,0.0,0,0.0,0.0,4
A009755,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Chicago,creative_C_testimonial,15,7494,150.73,36.0,25.9,10.1,1,179.52,1.191,4
A009756,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Houston,creative_C_testimonial,15,6169,120.58,72.0,17.8,54.2,3,511.44,4.242,4
A009757,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Phoenix,creative_C_testimonial,15,4619,90.44,15.0,14.3,0.7,0,0.0,0.0,4
A009758,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Philadelphia,creative_C_testimonial,15,6818,135.65,23.0,21.0,2.0,0,0.0,0.0,4
A009759,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Dallas,creative_C_testimonial,15,6889,120.58,14.0,16.5,0.0,0,0.0,0.0,4
A009760,2023-06-27,2023-06-27 20:15:00,NBC,broadcast,primetime,Atlanta,creative_C_testimonial,15,5494,105.51,23.0,15.7,7.3,0,0.0,0.0,4
A009761,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,New_York,creative_B_product,15,28157,474.2,81.0,32.2,48.8,0,0.0,0.0,4
A009762,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Los_Angeles,creative_B_product,15,18053,344.87,47.0,24.7,22.3,0,0.0,0.0,4
A009763,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Chicago,creative_B_product,15,11118,215.54,24.0,14.0,10.0,0,0.0,0.0,4
A009764,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Houston,creative_B_product,15,9378,172.43,21.0,9.7,11.3,1,140.78,0.816,4
A009765,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Phoenix,creative_B_product,15,6651,129.33,16.0,7.8,8.2,0,0.0,0.0,4
A009766,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Philadelphia,creative_B_product,15,9863,193.99,21.0,11.3,9.7,0,0.0,0.0,4
A009767,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Dallas,creative_B_product,15,9909,172.43,9.0,9.3,0.0,0,0.0,0.0,4
A009768,2023-06-27,2023-06-27 22:45:00,ABC,broadcast,primetime,Atlanta,creative_B_product,15,7882,150.88,13.0,8.8,4.2,0,0.0,0.0,4
A009769,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,New_York,creative_A_brand,30,19534,311.65,68.0,47.0,21.0,1,154.62,0.496,4
A009770,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Los_Angeles,creative_A_brand,30,13527,226.65,40.0,36.0,4.0,0,0.0,0.0,4
A009771,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Chicago,creative_A_brand,30,8268,141.66,27.0,21.0,6.0,0,0.0,0.0,4
A009772,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Houston,creative_A_brand,30,8002,113.33,29.0,14.5,14.5,3,382.89,3.379,4
A009773,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Phoenix,creative_A_brand,30,5317,85.0,13.0,11.6,1.4,0,0.0,0.0,4
A009774,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Philadelphia,creative_A_brand,30,8975,127.49,23.0,17.0,6.0,1,138.11,1.083,4
A009775,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Dallas,creative_A_brand,30,7566,113.33,28.0,13.4,14.6,2,279.48,2.466,4
A009776,2023-06-27,2023-06-27 21:45:00,ESPN,cable,primetime,Atlanta,creative_A_brand,30,5781,99.16,16.0,12.8,3.2,0,0.0,0.0,4
A009777,2023-06-27,2023-06-27 20:15:00,HGTV,cable,primetime,Houston,creative_C_testimonial,30,56798,910.6,72.0,17.8,54.2,1,140.58,0.154,4
A009778,2023-06-27,2023-06-27 15:45:00,CBS,broadcast,daytime,Philadelphia,creative_A_brand,15,32931,212.43,6.0,5.3,0.7,0,0.0,0.0,4
A009779,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,New_York,creative_B_product,30,25148,557.64,47.0,59.8,0.0,0,0.0,0.0,4
A009780,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Los_Angeles,creative_B_product,30,15985,405.56,51.0,45.4,5.6,0,0.0,0.0,4
A009781,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Chicago,creative_B_product,30,10417,253.47,29.0,25.9,3.1,0,0.0,0.0,4
A009782,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Houston,creative_B_product,30,7899,202.78,31.0,17.8,13.2,2,245.03,1.208,4
A009783,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Phoenix,creative_B_product,30,6950,152.08,11.0,14.3,0.0,0,0.0,0.0,4
A009784,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Philadelphia,creative_B_product,30,9424,228.13,27.0,21.0,6.0,0,0.0,0.0,4
A009785,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Dallas,creative_B_product,30,8237,202.78,24.0,16.5,7.5,0,0.0,0.0,4
A009786,2023-06-27,2023-06-27 20:30:00,HGTV,cable,primetime,Atlanta,creative_B_product,30,6925,177.43,27.0,15.7,11.3,1,122.95,0.693,4
A009787,2023-06-27,2023-06-27 15:45:00,ABC,broadcast,sports,New_York,creative_C_testimonial,30,30580,1782.65,52.0,14.9,37.1,1,171.22,0.096,4
A009788,2023-06-27,2023-06-27 15:45:00,ABC,broadcast,sports,Los_Angeles,creative_C_testimonial,30,24150,1296.47,33.0,10.9,22.1,0,0.0,0.0,4
A009789,2023-06-27,2023-06-27 15:45:00,ABC,broadcast,sports,Chicago,creative_C_testimonial,30,14709,810.29,5.0,6.5,0.0,0,0.0,0.0,4
A009790,2023-06-27,2023-06-27 15:45:00,ABC,broadcast,sports,Houston,creative_C_testimonial,30,11859,648.24,3.0,4.3,0.0,0,0.0,0.0,4
A009791,2023-06-27,2023-06-27 15:45:00,ABC,broadcast,sports,Phoenix,creative_C_testimonial,30,9633,486.18,15.0,3.6,11.4,2,242.29,0.498,4
